pin_position;weld_time;energy_input;laser_energy;stator_id;ProduktID;Pinbezeichnung;Ergebnis;Pinspitze_X;Pinspitze_Y;Abstand_Pins_horizontal;Abstand_Pins_vertikal;Breite;Laenge;Anzahl_Kreise;min_relative_Hoehe;max_Abweichung_Konzentrizitaet;left_pin_id;right_pin_id;Drahtprüfung_Ergebnis_x;Pin_ID_x;Differenz_Abisolierposition_x;Differenz_Abisolierlaenge_max_x;Differenz_Abisoliermitte_max_x;Isolations-Einzeldefektflaeche_max_x;Isolations-Gesamtdefektflaeche_x;Abisolierungs-Einzeldefektflaeche_max_x;Abisolierungs-Gesamtdefektflaeche_x;Dachbiegen_Ergebnis_x;Pin_Type_x;Dachwinkel_links_x;Dachwinkel_rechts_x;Schenkelwinkel_links_x;Schenkelwinkel_rechts_x;Winkelsumme_x;Dachlaenge_x;Schulterlaenge_links_x;Schulterlaenge_rechts_x;Pinbreite_Fuss_x;Schenkellaenge_links_x;Schenkellaenge_rechts_x;Praegung_links_x;Praegung_rechts_x;3D_Biegen_Ergebnis_x;X_x;Y_x;Verdrehung_x;Abweichung_relativ_x;Winkel_relativ_x;Verdrehung_relativ_x;schnittkraft_x;praegekraft_x;cutting_machine_x;forming_machine_x;Abisolieren_Cluster_x;Abisolieren_eval_x;Dachbiegen_Cluster_x;3D_Biegen_Cluster_x;Schneiden_Cluster_x;Drahtprüfung_Ergebnis_y;Pin_ID_y;Differenz_Abisolierposition_y;Differenz_Abisolierlaenge_max_y;Differenz_Abisoliermitte_max_y;Isolations-Einzeldefektflaeche_max_y;Isolations-Gesamtdefektflaeche_y;Abisolierungs-Einzeldefektflaeche_max_y;Abisolierungs-Gesamtdefektflaeche_y;Dachbiegen_Ergebnis_y;Pin_Type_y;Dachwinkel_links_y;Dachwinkel_rechts_y;Schenkelwinkel_links_y;Schenkelwinkel_rechts_y;Winkelsumme_y;Dachlaenge_y;Schulterlaenge_links_y;Schulterlaenge_rechts_y;Pinbreite_Fuss_y;Schenkellaenge_links_y;Schenkellaenge_rechts_y;Praegung_links_y;Praegung_rechts_y;3D_Biegen_Ergebnis_y;X_y;Y_y;Verdrehung_y;Abweichung_relativ_y;Winkel_relativ_y;Verdrehung_relativ_y;schnittkraft_y;praegekraft_y;cutting_machine_y;forming_machine_y
39S3;1687160561;721;3890;0EH902171E;#0EH902171E    ###*1PS VWS65J0F51J*=;39S3;IO;173,1;9,7;8,9;11,80;3,5;4,8;10;1,4;0,1;330EH959969L 019062307108;330EH959969K 019062307159;Pass;330EH959969L 019062307108;0,789801746;0,431525418;-0,458330616;0;0;0,176161318;0,282053488;Pass;EF1060;47,35489756;41,4935615;45,65673554;46,68865365;-1,193848257;15,85337256;28,16781907;27,27112098;56,46144911;246,4322829;247,8694535;0,910088279;0,928954767;Pass;-17,22744338;-5,970223354;15,91876417;4,457341827;-66,30968485;-0,30348105;3,61325;1,52514;50;33;3;Gut;3;2;0;Pass;330EH959969K 019062307159;0,922420599;0,251198618;-0,480871466;0;0;0,061763415;0,255390962;Pass;EF1080;46,33008845;42,98143742;45,47080593;45,99934921;-0,781681017;20,17316827;40,20964517;39,62118748;79,68186077;244,6831708;245,6371222;0,911324547;0,929240832;Pass;4,686420413;-0,503514223;1,623306706;0,277965231;-5,762546077;1,244563981;3,58345;1,52056;50;33
39S3;1687160561;721;3890;0EH902171E;#0EH902171E    ###*1PS VWS65J0F51J*=;39S3;IO;173,1;9,7;8,9;11,80;3,5;4,8;10;1,4;0,1;330EH959969L 019062307108;330EH959969K 019062307159;Pass;330EH959969L 019062307108;0,789801746;0,431525418;-0,458330616;0;0;0,176161318;0,282053488;Pass;EF1060;47,35489756;41,4935615;45,65673554;46,68865365;-1,193848257;15,85337256;28,16781907;27,27112098;56,46144911;246,4322829;247,8694535;0,910088279;0,928954767;Pass;-17,22744338;-5,970223354;15,91876417;4,457341827;-66,30968485;-0,30348105;3,61325;1,52514;50;33;3;Gut;3;2;0;Pass;330EH959969K 019062307159;0,922420599;0,251198618;-0,480871466;0;0;0,061763415;0,255390962;Pass;EF1080;46,33008845;42,98143742;45,47080593;45,99934921;-0,781681017;20,17316827;40,20964517;39,62118748;79,68186077;244,6831708;245,6371222;0,911324547;0,929240832;Pass;4,686420413;-0,503514223;1,623306706;0,277965231;-5,762546077;1,244563981;;;;33
39S3;1687160561;721;3890;0EH902171E;#0EH902171E    ###*1PS VWS65J0F51J*=;39S3;IO;173,1;9,7;8,9;11,80;3,5;4,8;10;1,4;0,1;330EH959969L 019062307108;330EH959969K 019062307159;Pass;330EH959969L 019062307108;0,789801746;0,431525418;-0,458330616;0;0;0,176161318;0,282053488;Pass;EF1060;47,35489756;41,4935615;45,65673554;46,68865365;-1,193848257;15,85337256;28,16781907;27,27112098;56,46144911;246,4322829;247,8694535;0,910088279;0,928954767;Pass;-17,22744338;-5,970223354;15,91876417;4,457341827;-66,30968485;-0,30348105;;;;33;3;Gut;3;2;0;Pass;330EH959969K 019062307159;0,922420599;0,251198618;-0,480871466;0;0;0,061763415;0,255390962;Pass;EF1080;46,33008845;42,98143742;45,47080593;45,99934921;-0,781681017;20,17316827;40,20964517;39,62118748;79,68186077;244,6831708;245,6371222;0,911324547;0,929240832;Pass;4,686420413;-0,503514223;1,623306706;0,277965231;-5,762546077;1,244563981;3,58345;1,52056;50;33
39S3;1687160561;721;3890;0EH902171E;#0EH902171E    ###*1PS VWS65J0F51J*=;39S3;IO;173,1;9,7;8,9;11,80;3,5;4,8;10;1,4;0,1;330EH959969L 019062307108;330EH959969K 019062307159;Pass;330EH959969L 019062307108;0,789801746;0,431525418;-0,458330616;0;0;0,176161318;0,282053488;Pass;EF1060;47,35489756;41,4935615;45,65673554;46,68865365;-1,193848257;15,85337256;28,16781907;27,27112098;56,46144911;246,4322829;247,8694535;0,910088279;0,928954767;Pass;-17,22744338;-5,970223354;15,91876417;4,457341827;-66,30968485;-0,30348105;;;;33;3;Gut;3;2;0;Pass;330EH959969K 019062307159;0,922420599;0,251198618;-0,480871466;0;0;0,061763415;0,255390962;Pass;EF1080;46,33008845;42,98143742;45,47080593;45,99934921;-0,781681017;20,17316827;40,20964517;39,62118748;79,68186077;244,6831708;245,6371222;0,911324547;0,929240832;Pass;4,686420413;-0,503514223;1,623306706;0,277965231;-5,762546077;1,244563981;;;;33
43S3;1687160569;721;3890;0EH902171E;#0EH902171E    ###*1PS VWS65J0F51J*=;43S3;IO;220,2;10;8,9;11,80;3,5;5;10;1,5;0,1;330EH959969L 019062307104;330EH959969K 019062307155;Pass;330EH959969L 019062307104;0,567821564;0,311307551;0,458330616;0;0;0,037981047;0,037981047;Pass;EF1060;47,29538401;41,52605305;45,6636953;46,72217857;-1,207310931;15,85022978;28,15541338;27,27310216;56,53485544;246,4101664;247,8502267;0,90505239;0,938302844;Pass;-17,59580232;-4,927753281;15,85521303;3,355706923;-64,91732927;-0,36703219;3,58345;1,52056;50;33;4;Gut;3;2;0;Pass;330EH959969K 019062307155;0,842182649;0,431525418;-0,458330616;0;0;0,090733437;0,130584062;Pass;EF1080;47,00041428;42,27667181;45,4909107;45,99184337;-0,759840157;20,17368287;40,38703769;39,42396468;80,0756095;244,6520126;245,7290124;0,90467737;0,929037032;Pass;5,586454933;-1,966862754;0,930097229;1,899533113;-51,72673541;0,551354504;3,64305;1,5343;50;33
43S3;1687160569;721;3890;0EH902171E;#0EH902171E    ###*1PS VWS65J0F51J*=;43S3;IO;220,2;10;8,9;11,80;3,5;5;10;1,5;0,1;330EH959969L 019062307104;330EH959969K 019062307155;Pass;330EH959969L 019062307104;0,567821564;0,311307551;0,458330616;0;0;0,037981047;0,037981047;Pass;EF1060;47,29538401;41,52605305;45,6636953;46,72217857;-1,207310931;15,85022978;28,15541338;27,27310216;56,53485544;246,4101664;247,8502267;0,90505239;0,938302844;Pass;-17,59580232;-4,927753281;15,85521303;3,355706923;-64,91732927;-0,36703219;3,58345;1,52056;50;33;4;Gut;3;2;0;Pass;330EH959969K 019062307155;0,842182649;0,431525418;-0,458330616;0;0;0,090733437;0,130584062;Pass;EF1080;47,00041428;42,27667181;45,4909107;45,99184337;-0,759840157;20,17368287;40,38703769;39,42396468;80,0756095;244,6520126;245,7290124;0,90467737;0,929037032;Pass;5,586454933;-1,966862754;0,930097229;1,899533113;-51,72673541;0,551354504;;;;33
43S3;1687160569;721;3890;0EH902171E;#0EH902171E    ###*1PS VWS65J0F51J*=;43S3;IO;220,2;10;8,9;11,80;3,5;5;10;1,5;0,1;330EH959969L 019062307104;330EH959969K 019062307155;Pass;330EH959969L 019062307104;0,567821564;0,311307551;0,458330616;0;0;0,037981047;0,037981047;Pass;EF1060;47,29538401;41,52605305;45,6636953;46,72217857;-1,207310931;15,85022978;28,15541338;27,27310216;56,53485544;246,4101664;247,8502267;0,90505239;0,938302844;Pass;-17,59580232;-4,927753281;15,85521303;3,355706923;-64,91732927;-0,36703219;;;;33;4;Gut;3;2;0;Pass;330EH959969K 019062307155;0,842182649;0,431525418;-0,458330616;0;0;0,090733437;0,130584062;Pass;EF1080;47,00041428;42,27667181;45,4909107;45,99184337;-0,759840157;20,17368287;40,38703769;39,42396468;80,0756095;244,6520126;245,7290124;0,90467737;0,929037032;Pass;5,586454933;-1,966862754;0,930097229;1,899533113;-51,72673541;0,551354504;3,64305;1,5343;50;33
43S3;1687160569;721;3890;0EH902171E;#0EH902171E    ###*1PS VWS65J0F51J*=;43S3;IO;220,2;10;8,9;11,80;3,5;5;10;1,5;0,1;330EH959969L 019062307104;330EH959969K 019062307155;Pass;330EH959969L 019062307104;0,567821564;0,311307551;0,458330616;0;0;0,037981047;0,037981047;Pass;EF1060;47,29538401;41,52605305;45,6636953;46,72217857;-1,207310931;15,85022978;28,15541338;27,27310216;56,53485544;246,4101664;247,8502267;0,90505239;0,938302844;Pass;-17,59580232;-4,927753281;15,85521303;3,355706923;-64,91732927;-0,36703219;;;;33;4;Gut;3;2;0;Pass;330EH959969K 019062307155;0,842182649;0,431525418;-0,458330616;0;0;0,090733437;0,130584062;Pass;EF1080;47,00041428;42,27667181;45,4909107;45,99184337;-0,759840157;20,17368287;40,38703769;39,42396468;80,0756095;244,6520126;245,7290124;0,90467737;0,929037032;Pass;5,586454933;-1,966862754;0,930097229;1,899533113;-51,72673541;0,551354504;;;;33
46S2;1687160574;714;3850;0EH902171E;#0EH902171E    ###*1PS VWS65J0F51J*=;46S2;IO;255,3;19,4;8,9;11,80;3,4;5,5;10;1,7;0;330EH959969H 019062307071;330EH959969J 019062307035;Pass;330EH959969H 019062307071;0,357651749;0,311307551;-0,480871466;0;0;0,198933103;0,284664159;Pass;CD1080;44,26146922;41,83688215;46,66040863;47,69014269;-0,448902694;19,98241395;41,63552743;42,22458796;85,43779956;247,8701193;247,0174338;0,919331183;0,931525081;Pass;5,882023408;-0,510107822;1,535290176;0,858896881;6,829359307;0,845220576;3,62815;1,52056;50;33;3;Gut;2;3;0;Pass;330EH959969J 019062307035;0,417360019;0,311307551;-0,443303383;0;0;0;0;Pass;CD1060;45,02316538;41,23926614;47,26050369;47,89656968;-1,419504889;15,63224467;29,04237348;29,03992514;57,86776913;247,8281272;248,8694756;0,905054834;0,933849698;Pass;-15,24779978;-4,872849352;15,71032907;1,586579853;-58,62900671;0,434048781;3,67285;1,5343;50;33
46S2;1687160574;714;3850;0EH902171E;#0EH902171E    ###*1PS VWS65J0F51J*=;46S2;IO;255,3;19,4;8,9;11,80;3,4;5,5;10;1,7;0;330EH959969H 019062307071;330EH959969J 019062307035;Pass;330EH959969H 019062307071;0,357651749;0,311307551;-0,480871466;0;0;0,198933103;0,284664159;Pass;CD1080;44,26146922;41,83688215;46,66040863;47,69014269;-0,448902694;19,98241395;41,63552743;42,22458796;85,43779956;247,8701193;247,0174338;0,919331183;0,931525081;Pass;5,882023408;-0,510107822;1,535290176;0,858896881;6,829359307;0,845220576;3,62815;1,52056;50;33;3;Gut;2;3;0;Pass;330EH959969J 019062307035;0,417360019;0,311307551;-0,443303383;0;0;0;0;Pass;CD1060;45,02316538;41,23926614;47,26050369;47,89656968;-1,419504889;15,63224467;29,04237348;29,03992514;57,86776913;247,8281272;248,8694756;0,905054834;0,933849698;Pass;-15,24779978;-4,872849352;15,71032907;1,586579853;-58,62900671;0,434048781;;;;33
46S2;1687160574;714;3850;0EH902171E;#0EH902171E    ###*1PS VWS65J0F51J*=;46S2;IO;255,3;19,4;8,9;11,80;3,4;5,5;10;1,7;0;330EH959969H 019062307071;330EH959969J 019062307035;Pass;330EH959969H 019062307071;0,357651749;0,311307551;-0,480871466;0;0;0,198933103;0,284664159;Pass;CD1080;44,26146922;41,83688215;46,66040863;47,69014269;-0,448902694;19,98241395;41,63552743;42,22458796;85,43779956;247,8701193;247,0174338;0,919331183;0,931525081;Pass;5,882023408;-0,510107822;1,535290176;0,858896881;6,829359307;0,845220576;;;;33;3;Gut;2;3;0;Pass;330EH959969J 019062307035;0,417360019;0,311307551;-0,443303383;0;0;0;0;Pass;CD1060;45,02316538;41,23926614;47,26050369;47,89656968;-1,419504889;15,63224467;29,04237348;29,03992514;57,86776913;247,8281272;248,8694756;0,905054834;0,933849698;Pass;-15,24779978;-4,872849352;15,71032907;1,586579853;-58,62900671;0,434048781;3,67285;1,5343;50;33
46S2;1687160574;714;3850;0EH902171E;#0EH902171E    ###*1PS VWS65J0F51J*=;46S2;IO;255,3;19,4;8,9;11,80;3,4;5,5;10;1,7;0;330EH959969H 019062307071;330EH959969J 019062307035;Pass;330EH959969H 019062307071;0,357651749;0,311307551;-0,480871466;0;0;0,198933103;0,284664159;Pass;CD1080;44,26146922;41,83688215;46,66040863;47,69014269;-0,448902694;19,98241395;41,63552743;42,22458796;85,43779956;247,8701193;247,0174338;0,919331183;0,931525081;Pass;5,882023408;-0,510107822;1,535290176;0,858896881;6,829359307;0,845220576;;;;33;3;Gut;2;3;0;Pass;330EH959969J 019062307035;0,417360019;0,311307551;-0,443303383;0;0;0;0;Pass;CD1060;45,02316538;41,23926614;47,26050369;47,89656968;-1,419504889;15,63224467;29,04237348;29,03992514;57,86776913;247,8281272;248,8694756;0,905054834;0,933849698;Pass;-15,24779978;-4,872849352;15,71032907;1,586579853;-58,62900671;0,434048781;;;;33
11S3;1687165947;711;3850;0EH902171E;#0EH902171E    ###*1PS VWS65J0IO1+*=;11S3;IO;410,9;12,1;8,9;11,80;3,6;4,9;10;1,5;0,1;330EH959969L 119062307310;330EH959969K 019062307323;Pass;330EH959969L 119062307310;0,932128525;0,371416484;-0,465844233;0;0;0,516323282;0,830513284;Pass;EF1061;47,324813;41,48219479;45,5865182;46,66932061;-1,062846596;15,85236357;28,15126664;27,25930242;57,00530209;259,8067552;247,1202314;0,919861013;0,924935892;Pass;-17,10023981;-6,315991513;16,14954416;5,536095611;-75,59931993;1,148522927;;;;33;3;Gut;3;2;0;Pass;330EH959969K 019062307323;0,372940561;0,311307551;0,465844233;0;0;0,112511483;0,112511483;Pass;EF1080;46,30135081;43,00277256;45,4740459;45,99278164;-0,77095091;20,171077;40,18011293;39,63230898;79,91167358;244,6607892;245,7203442;0,916026434;0,921909996;Pass;5,887010779;-2,977219339;1,37340866;2,905176381;-59,43903963;0,994665934;;;;33
11S3;1687165947;711;3850;0EH902171E;#0EH902171E    ###*1PS VWS65J0IO1+*=;11S3;IO;410,9;12,1;8,9;11,80;3,6;4,9;10;1,5;0,1;330EH959969L 119062307310;330EH959969K 019062307323;Pass;330EH959969L 119062307310;0,932128525;0,371416484;-0,465844233;0;0;0,516323282;0,830513284;Pass;EF1061;47,324813;41,48219479;45,5865182;46,66932061;-1,062846596;15,85236357;28,15126664;27,25930242;57,00530209;259,8067552;247,1202314;0,919861013;0,924935892;Pass;-17,10023981;-6,315991513;16,14954416;5,536095611;-75,59931993;1,148522927;;;;33;3;Gut;3;2;0;Pass;330EH959969K 019062307323;0,372940561;0,311307551;0,465844233;0;0;0,112511483;0,112511483;Pass;EF1080;46,30135081;43,00277256;45,4740459;45,99278164;-0,77095091;20,171077;40,18011293;39,63230898;79,91167358;244,6607892;245,7203442;0,916026434;0,921909996;Pass;5,887010779;-2,977219339;1,37340866;2,905176381;-59,43903963;0,994665934;3,59835;1,52972;50;33
11S3;1687165947;711;3850;0EH902171E;#0EH902171E    ###*1PS VWS65J0IO1+*=;11S3;IO;410,9;12,1;8,9;11,80;3,6;4,9;10;1,5;0,1;330EH959969L 119062307310;330EH959969K 019062307323;Pass;330EH959969L 119062307310;0,932128525;0,371416484;-0,465844233;0;0;0,516323282;0,830513284;Pass;EF1061;47,324813;41,48219479;45,5865182;46,66932061;-1,062846596;15,85236357;28,15126664;27,25930242;57,00530209;259,8067552;247,1202314;0,919861013;0,924935892;Pass;-17,10023981;-6,315991513;16,14954416;5,536095611;-75,59931993;1,148522927;3,6356;1,52514;50;33;3;Gut;3;2;0;Pass;330EH959969K 019062307323;0,372940561;0,311307551;0,465844233;0;0;0,112511483;0,112511483;Pass;EF1080;46,30135081;43,00277256;45,4740459;45,99278164;-0,77095091;20,171077;40,18011293;39,63230898;79,91167358;244,6607892;245,7203442;0,916026434;0,921909996;Pass;5,887010779;-2,977219339;1,37340866;2,905176381;-59,43903963;0,994665934;;;;33
11S3;1687165947;711;3850;0EH902171E;#0EH902171E    ###*1PS VWS65J0IO1+*=;11S3;IO;410,9;12,1;8,9;11,80;3,6;4,9;10;1,5;0,1;330EH959969L 119062307310;330EH959969K 019062307323;Pass;330EH959969L 119062307310;0,932128525;0,371416484;-0,465844233;0;0;0,516323282;0,830513284;Pass;EF1061;47,324813;41,48219479;45,5865182;46,66932061;-1,062846596;15,85236357;28,15126664;27,25930242;57,00530209;259,8067552;247,1202314;0,919861013;0,924935892;Pass;-17,10023981;-6,315991513;16,14954416;5,536095611;-75,59931993;1,148522927;3,6356;1,52514;50;33;3;Gut;3;2;0;Pass;330EH959969K 019062307323;0,372940561;0,311307551;0,465844233;0;0;0,112511483;0,112511483;Pass;EF1080;46,30135081;43,00277256;45,4740459;45,99278164;-0,77095091;20,171077;40,18011293;39,63230898;79,91167358;244,6607892;245,7203442;0,916026434;0,921909996;Pass;5,887010779;-2,977219339;1,37340866;2,905176381;-59,43903963;0,994665934;3,59835;1,52972;50;33
13S2;1687165950;711;3850;0EH902171E;#0EH902171E    ###*1PS VWS65J0IO1+*=;13S2;IO;434,8;20,9;8,9;11,80;3,5;5,6;10;1,7;0,2;330EH959969J 019062307233;330EH959969H 019062307287;Pass;330EH959969J 019062307233;0,901261851;0,311307551;-0,465844233;0;0;0,034073463;0,067810065;Pass;CD1060;44,93723949;41,24727205;47,38556232;47,9619516;-1,532025458;15,57239858;29,03661936;29,03782103;57,51215883;247,4435085;248,7113859;0,919140481;0,935819683;Pass;-15,73134303;-4,48927109;15,98757117;1,029662175;-70,57754043;0,711290883;;;;33;3;Gut;3;2;0;Pass;330EH959969H 019062307287;1,075097315;0,371416484;-0,465844233;0;0;0,36987308;0,465912074;Pass;CD1080;44,29382164;41,80508823;46,67974857;47,68823397;-0,466892398;19,98124881;41,6701279;42,24124683;85,26308286;247,7259497;246,9372298;0,916187008;0,931743329;Pass;6,045658749;-0,347426871;1,418446727;1,050368153;14,60276927;0,728377127;;;;33
13S2;1687165950;711;3850;0EH902171E;#0EH902171E    ###*1PS VWS65J0IO1+*=;13S2;IO;434,8;20,9;8,9;11,80;3,5;5,6;10;1,7;0,2;330EH959969J 019062307233;330EH959969H 019062307287;Pass;330EH959969J 019062307233;0,901261851;0,311307551;-0,465844233;0;0;0,034073463;0,067810065;Pass;CD1060;44,93723949;41,24727205;47,38556232;47,9619516;-1,532025458;15,57239858;29,03661936;29,03782103;57,51215883;247,4435085;248,7113859;0,919140481;0,935819683;Pass;-15,73134303;-4,48927109;15,98757117;1,029662175;-70,57754043;0,711290883;;;;33;3;Gut;3;2;0;Pass;330EH959969H 019062307287;1,075097315;0,371416484;-0,465844233;0;0;0,36987308;0,465912074;Pass;CD1080;44,29382164;41,80508823;46,67974857;47,68823397;-0,466892398;19,98124881;41,6701279;42,24124683;85,26308286;247,7259497;246,9372298;0,916187008;0,931743329;Pass;6,045658749;-0,347426871;1,418446727;1,050368153;14,60276927;0,728377127;3,64305;1,52514;50;33
13S2;1687165950;711;3850;0EH902171E;#0EH902171E    ###*1PS VWS65J0IO1+*=;13S2;IO;434,8;20,9;8,9;11,80;3,5;5,6;10;1,7;0,2;330EH959969J 019062307233;330EH959969H 019062307287;Pass;330EH959969J 019062307233;0,901261851;0,311307551;-0,465844233;0;0;0,034073463;0,067810065;Pass;CD1060;44,93723949;41,24727205;47,38556232;47,9619516;-1,532025458;15,57239858;29,03661936;29,03782103;57,51215883;247,4435085;248,7113859;0,919140481;0,935819683;Pass;-15,73134303;-4,48927109;15,98757117;1,029662175;-70,57754043;0,711290883;3,6654;1,52056;50;33;3;Gut;3;2;0;Pass;330EH959969H 019062307287;1,075097315;0,371416484;-0,465844233;0;0;0,36987308;0,465912074;Pass;CD1080;44,29382164;41,80508823;46,67974857;47,68823397;-0,466892398;19,98124881;41,6701279;42,24124683;85,26308286;247,7259497;246,9372298;0,916187008;0,931743329;Pass;6,045658749;-0,347426871;1,418446727;1,050368153;14,60276927;0,728377127;;;;33
13S2;1687165950;711;3850;0EH902171E;#0EH902171E    ###*1PS VWS65J0IO1+*=;13S2;IO;434,8;20,9;8,9;11,80;3,5;5,6;10;1,7;0,2;330EH959969J 019062307233;330EH959969H 019062307287;Pass;330EH959969J 019062307233;0,901261851;0,311307551;-0,465844233;0;0;0,034073463;0,067810065;Pass;CD1060;44,93723949;41,24727205;47,38556232;47,9619516;-1,532025458;15,57239858;29,03661936;29,03782103;57,51215883;247,4435085;248,7113859;0,919140481;0,935819683;Pass;-15,73134303;-4,48927109;15,98757117;1,029662175;-70,57754043;0,711290883;3,6654;1,52056;50;33;3;Gut;3;2;0;Pass;330EH959969H 019062307287;1,075097315;0,371416484;-0,465844233;0;0;0,36987308;0,465912074;Pass;CD1080;44,29382164;41,80508823;46,67974857;47,68823397;-0,466892398;19,98124881;41,6701279;42,24124683;85,26308286;247,7259497;246,9372298;0,916187008;0,931743329;Pass;6,045658749;-0,347426871;1,418446727;1,050368153;14,60276927;0,728377127;3,64305;1,52514;50;33
13S3;1687165950;711;3850;0EH902171E;#0EH902171E    ###*1PS VWS65J0IO1+*=;13S3;IO;434,9;12;8,9;11,80;3,4;5,1;10;1,7;0;330EH959969L 019062307299;330EH959969K 019062307344;Pass;330EH959969L 019062307299;0,855950949;0,371416484;0,458330616;0;0;0,120663513;0,267366361;Pass;EF1060;47,3455569;41,51854177;45,6249651;46,6747088;-1,163772567;15,84561722;28,14869458;27,27128015;56,59333295;246,4427492;247,9697321;0,903837979;0,900979311;Pass;-17,54954739;-5,193685203;16,06271623;3,61686318;-66,03963555;-0,15952899;;;;33;4;Gut;3;2;0;Pass;330EH959969K 019062307344;0,988229083;0,371416484;0,480871466;0;0;0,081655041;0,201223756;Pass;EF1080;46,29859195;42,99804869;45,532519;46,05314713;-0,882306764;20,16391068;40,2200032;39,64250987;79,47186996;244,6836018;245,7122928;0,922188714;0,928526638;Pass;5,486978162;-0,242757666;1,456921461;1,101998932;12,19827116;1,078178735;;;;33
13S3;1687165950;711;3850;0EH902171E;#0EH902171E    ###*1PS VWS65J0IO1+*=;13S3;IO;434,9;12;8,9;11,80;3,4;5,1;10;1,7;0;330EH959969L 019062307299;330EH959969K 019062307344;Pass;330EH959969L 019062307299;0,855950949;0,371416484;0,458330616;0;0;0,120663513;0,267366361;Pass;EF1060;47,3455569;41,51854177;45,6249651;46,6747088;-1,163772567;15,84561722;28,14869458;27,27128015;56,59333295;246,4427492;247,9697321;0,903837979;0,900979311;Pass;-17,54954739;-5,193685203;16,06271623;3,61686318;-66,03963555;-0,15952899;;;;33;4;Gut;3;2;0;Pass;330EH959969K 019062307344;0,988229083;0,371416484;0,480871466;0;0;0,081655041;0,201223756;Pass;EF1080;46,29859195;42,99804869;45,532519;46,05314713;-0,882306764;20,16391068;40,2200032;39,64250987;79,47186996;244,6836018;245,7122928;0,922188714;0,928526638;Pass;5,486978162;-0,242757666;1,456921461;1,101998932;12,19827116;1,078178735;3,62815;1,52514;50;33
13S3;1687165950;711;3850;0EH902171E;#0EH902171E    ###*1PS VWS65J0IO1+*=;13S3;IO;434,9;12;8,9;11,80;3,4;5,1;10;1,7;0;330EH959969L 019062307299;330EH959969K 019062307344;Pass;330EH959969L 019062307299;0,855950949;0,371416484;0,458330616;0;0;0,120663513;0,267366361;Pass;EF1060;47,3455569;41,51854177;45,6249651;46,6747088;-1,163772567;15,84561722;28,14869458;27,27128015;56,59333295;246,4427492;247,9697321;0,903837979;0,900979311;Pass;-17,54954739;-5,193685203;16,06271623;3,61686318;-66,03963555;-0,15952899;3,55365;1,52972;50;33;4;Gut;3;2;0;Pass;330EH959969K 019062307344;0,988229083;0,371416484;0,480871466;0;0;0,081655041;0,201223756;Pass;EF1080;46,29859195;42,99804869;45,532519;46,05314713;-0,882306764;20,16391068;40,2200032;39,64250987;79,47186996;244,6836018;245,7122928;0,922188714;0,928526638;Pass;5,486978162;-0,242757666;1,456921461;1,101998932;12,19827116;1,078178735;;;;33
13S3;1687165950;711;3850;0EH902171E;#0EH902171E    ###*1PS VWS65J0IO1+*=;13S3;IO;434,9;12;8,9;11,80;3,4;5,1;10;1,7;0;330EH959969L 019062307299;330EH959969K 019062307344;Pass;330EH959969L 019062307299;0,855950949;0,371416484;0,458330616;0;0;0,120663513;0,267366361;Pass;EF1060;47,3455569;41,51854177;45,6249651;46,6747088;-1,163772567;15,84561722;28,14869458;27,27128015;56,59333295;246,4427492;247,9697321;0,903837979;0,900979311;Pass;-17,54954739;-5,193685203;16,06271623;3,61686318;-66,03963555;-0,15952899;3,55365;1,52972;50;33;4;Gut;3;2;0;Pass;330EH959969K 019062307344;0,988229083;0,371416484;0,480871466;0;0;0,081655041;0,201223756;Pass;EF1080;46,29859195;42,99804869;45,532519;46,05314713;-0,882306764;20,16391068;40,2200032;39,64250987;79,47186996;244,6836018;245,7122928;0,922188714;0,928526638;Pass;5,486978162;-0,242757666;1,456921461;1,101998932;12,19827116;1,078178735;3,62815;1,52514;50;33
18S2;1687165959;711;3850;0EH902171E;#0EH902171E    ###*1PS VWS65J0IO1+*=;18S2;IO;494,7;20,3;8,9;11,80;3,4;5,5;10;1,5;0,1;330EH959969H 019062307269;330EH959969J 019062307239;Pass;330EH959969H 019062307269;0,995297307;0,67196115;0,533466782;0;0;0,057754772;0,057754772;Pass;CD1080;44,24366523;41,80098111;46,64652613;47,68439364;-0,375566106;19,96305888;41,65716738;42,24069265;85,70914358;247,9209445;247,0317052;0,915727228;0,91984734;Pass;5,150982873;-1,156880049;1,953518179;0,558083374;-77,39788509;1,263448578;;;;33;4;Gut;2;2;0;Pass;330EH959969J 019062307239;0,906600219;0,611852217;0,495898699;0;0;0,045290925;0,110305046;Pass;CD1060;45,03863245;41,28455433;47,32560418;47,90634332;-1,555134281;15,63320559;29,04231995;29,04779129;57,59798136;247,3723054;248,562425;0,918484584;0,913643565;Pass;-15,25290631;-5,038398135;15,29040641;1,727643586;-61,63309517;0,014126123;;;;33
